review_id;review;rating
686;Severe ya pdhl order SDH several times eh always just order one last one was wrong eh approximately 1 gmn responsibility jawabx;1
687;Buy the black delivery luon swarming white ....;1
688;Speaker of the JE disposable, the more damaged;1
689;Nothing in the package even replaced a toy chicken little;1
690;It was a bad use laser line does not matter. Adjust the gun has not yet. The laser light was gone Change the batteries were not good at all.;1
691;seams torn strap of her purse this section hadeh;1
692;Product passable, but his admin flippant response. Information same size corresponding chart ga real goods. Retur requested but the goods are returned lg. Bad service for the products of erigo. NOT RECOMMENDED;1
693;The earphone are just worth the price the wire was so thin that with just one pull it will be broken And they gave me black earphone instead of yellow color and they didn't send pictures before they deliver it. BADQUALITY/NOT ACCOMODATING????;1
694;Wants white color yellowish white kok tp the gini ..;1
695;Amuse yourself knowing that they are false orders. It's Fake It was not a very strong smell to it by the skin lotion, mix well. I really wanted my lips, but My God I take it to rot Malaga mouth dominates on the wound, but did not dare say it. Unlike fake See photos from the same has already acquired 555 shitty fake is not smooth yet.;1
696;poor product aand poor quality.;1
697;Assigned k color space. Dc k cooktop stick it breaks spring. K is moving;1
698;Another message posted by others, kecewaaaaa;1
699;DISAPPOINTED redund ongkirnya morbidly counted. Ongkirnya 10x of the price of goods. Who replaced only the value of the goods aja ga replaced ongkirnya;1
700;The product quality is not good. Ask fanta d send pink;1
701;ESSENTIAL NEVER BUY HERE've sent him God-damned long KEK's response TAI KEEP MANY GOODS GA NO STOCK BUT STILL IN ESSENTIAL SHOPNYA MUNCULIN D HOME SHOPPING IN STORE DAH REGRET THIS IS VERY VERY TIME HARM;1
702;Shop serves poor;1
703;One of the tempered glass screens are cracked . Frustrated... good service by seller. Fast delivery.;1
704;neon pink shovel jusq ?? material: okay, with extra holes in the left side i guess for universal style;1
705;Delivery is not correct, also lost money in return;1
706;Response time and delivery seller ugly. Lama in seller;1
707;Maintains its price;1
708;Chair is very small... Not to our expectation!!;1
709;milkynya lotion leaking lmyan much, jd I love 2 aja y. a little disappointed;1
710;Thin fabric, seam bad, color image, packaging sketchy!;1
711;PEMBOHONGGGG NUMBER OF WHICH IN KIRIMM INCORRECT, requested funds would be reversed indeterminate and groundless has hagusss while that for the error is the seller of products that send the amount is less;1
712;My message to the connection plugs hp china boss ... In fact, given the gini. If selling yg bener boss;1
713;But unfortunately the product according to the state of his broken powder;1
714;Excuse me, I love Star. Its products can not be used. I want to exchange but must come to PIK??;1
715;Really thin and some of these are broken;1
716;Product quality is poor;1
717;Long delivery, good stuff and Okay cuman;1
718;ask plus bubble wrap but without bubble wrap packing;1
719;Packaging is very good but Gatau why home until really crushed powder :( seeing the same price much different from the usual reply I buy in the store so the products are different;1
720;Kenap every purchase ntah the wallet dress shoes can not ever sticker !!!;1
721;Get dkasih light denim .. bs return kah?;1
722;if I can BGI takdak star empty star dah dah rate. items to have ready stock slowly until pulak word cowboy stuff. box saw another review all interchangeable mop msg box. I somehow interchangeable box meal box to do. I THINK THE MOST rude TAKDAK MANUAL.;1
723;Free standard shipping product quality is not good there is torn inside;1
724;Order other interchangeable More ...;1
725;Yah disappointed his MBA pesen shipping brown blue;1
726;Does not mandate the goods shipped is incomplete without confirmation and stores not replaced consumables screen .Bad buyer attitude, Using a rude and inappropriate kata2 buyers practically blind setres and give 3, critiqued gamau.ngeblokir krn gak star ksh I replace star 5.terpaksa jd 1;1
727;DO NOT ORDER IF YOU ARE NOT KEEN TO WAIT. TOOK A MONTH FOR MY ORDER TO ARRIVE! Useless customer service�;1
728;Bad once almost 2mggu sdah message sent jg p. Trs stiap send chat NEVER in blz. Klo indeed sent in the delivery status there is no receipt of her. Mah ga ni da her no receipt means the right not to send. Mnta forced kmbali funds.;1
729;Delivery speed is not good;1
730;Mika lymph baretan muddy lots, can diketerangannya 10pcs being sent only 5pcs, hard contact sellernya ??;1
731;Ngefek not at all.;1
732;His clothes were nice size, too big tp;1
733;Items arrived earlier than expected (from overseas). Packaged ok. Thin fabric, stitching ung loose, tight ear.;1
734;Messages which came where;1
735;I love that these two stars only because the goods delivered are not in accordance with the photographed photo Short sleeve long sleeve Sent items ??????;1
736;Totally a waste of money..;1
737;Slow respon;1
738;Fast delivery. Unfortunately goods less, said he wanted the responsibility of refund money pke pulse, TPI gapernah there tuh mails. Thanks loh admin;1
739;Sorry sy love 2 ya Saller ... uk M its much smaller first dr yg sy buy. Nga pesen who want and ketiban pulung jd buy for yourself .... wuuuaaaaah the sad waste of money savings;1
740;Has a striped pattern Why not say to me that there is a floral design to choose ???;1
741;Underselling k button sensitivity, finishing shop rep ib k cak very slow to refund ;1
742;Sap's statement came one put me Doug. It's bigger than me locked;1
743;Kcwa, psan 2 DTG 1;1
744;Delivery ,, old, morbidly knp through J & T ajha, JNE long UDH misdirected anyway, pesenan org d tanyain then gk sampe2 tp udh d d app received. Cause headache.;1
745;Clothes pungent odor Black super smelly washed several times, too When the hand touch feeling Sese clothes The shopping experience is very satisfied with the mine to;1
746;Standard product quality standard product price;1
747;buy 2 sets of 3 pecahhhhhhh;1
748;His clothes were transparent :(;1
749;Change shoes ship under which resubmit not see shoes on, and k rep message. Because shoes that sell their prestige. Ntn scene never met. Too bad.;1
750;Order 1 and 2 are not a do nothing to transport.;1
751;Malowbat not easy .. .. actually increases percentage useleeeessss;1
752;Very terrible seller. The product was simply wrapped and the flour was leaked out. Should pack in a box rather than in a plastic bag. I have ordered 8 items and imagine how seller squeeze every thing in. Advise to everyone think twice before make the order.;1
753;Put it back to the size xl size j s wear fabric style hot;1
754;Speed ??of delivery is good;1
755;Too slow in delivery, finished goods still receive orders, to be his stock in change, spy incident not replaced other goods;1
756;Rarely been It is expensive .................................................. .................................................. .................................................. .................................................. .................................................. ...................;1
757;The product quality is not good.;1
758;I have to dissapoint .. widened severe case of me. Apparently so.;1
759;I buy 2 products, one eye 16x52 binoculars 1, a welding machine. Binoculars are broken, do not get strokes, plastics, spot autofocus broken, broken, unusable. welding machine is always hot and not automatically turned off. Because foreign purchases should make constant pay more, losing money, losing the ??;1
760;Brabg participate dkemas ..... g g No pebritahuan also sblumee;1
761;Use ear headphones badly hurt very tough call, use the stick does not stick to it. Store service is very bad. We will re-order the press to cancel. You have to press cancel and then I did not hit and the next day it's sent out of the store. I was asked to answer again ??. It is our good fortune that he was not the only one to cancel my purchase.;1
762;Next time please be researched, my message 4 which came only 3 I chat but nggk no reply at all when the online seller. Other times please respond to this kind of thing, so as not to harm the buyer.;1
763;K should buy, wear sweat absorbent substance k very hot.;1
764;Says delivered but item not recieved... it has been over a month....;1
765;Hati2 create ibu2 who want to buy these stores. I received damaged goods that did not work. Although the price is cheap tp do not drool. Because ultimately a waste of money ajh. The goods did not work. Stores not honest. Moga2 dapet guidance .. not going to order these stores.;1
766;His knife can not create chaotic ice.;1
767;The product is folded collapsed box intact.;1
768;Maag y shrusx gk prlu btikn bintg Krn yg gk d sesuay brg sale;1
769;The pink and red color is not like most. Very disappointed Many speculate the shop Reaaa Tell kg kg kg kg kg kg kg kg kg kg kg kg kg kg kg kg kg.;1
770;Exact price;1
771;The order does not come Then how is that coming only two should be 3 shirt earrings 1;1
772;The product quality is not good;1
773;Trimakasih seller lied .. you said late send a receipt, but the message q 25th 29th resinya you input and at the date of that new my package you sent, when q is already lkukan cancellation of orders instead you refuse ... so it is an honest seller, may God forgive your sins seek fortune that blessing;1
774;Baby pants too tight. Wear not just. Must go edit easing away wearing elastic pants DC. Size 73 but her baby had come on dressed so close 8ki. Some little kid to make botay.;1
775;The product quality is not good is not good product price;1
776;Beautiful shaped row, row by the end of the line waiting to order, but not the delivery bit allocation so that the dented, the damage is immediate that;1
777; Product quality, poor product quality very poor. Unlike many other small jobs in the job market is better than no money, not to repeat the course.;1
778;Gk slow delivery continues to send him packing in disposable boxes so broken, the color is not appropriate;1
779;Products sent me a little rough texture. To keep it simple as well. If the customer is sold a lot of them would not pass. Products submitted as using it for about 2 that.;1
780;Delivery speed even if there is need to strengthen more than a month too long or too exaggerated and even false ? Buyers need to ask a question before dealing with shipping;1
781;The package comes under the circumstances okay for packingnya, not to pouch it turns out like the others, I think not real capacity pb it deh because create ngecas my phone that oppo f3 was just 2kali cas it was that the two not until a full, whereas before using that first it pb direct his first full until I cas.;1
782;Product quality is poor Item k change error Made with fried food;1
783;Will not order again Sv orig..ndi nmn pla..tsk;1
784;In contrast to the long edge of the image IN8 not ,,,;1
785; The products do not original. G bs using that, really for sale;1
786;Bgt shoddy quality. Silicon kayak already going out, and fits in the clay already want to break that. Very disappointed :);1
787;Broken plate ?;1
788;Slightly loose, material is thin and the bust area is weird because it doesn't have any shape to it. And ofcourse it is not the exact product of the picture. But with altering it's still wearable ;1
789;The number of products which in the image does not correspond at antecedent received.;1
790;Wrong item received. Damaged / defective item. Items same picture. I ordered a heavy black came was red. Re not reply to seller.;1
791;Doesn't really fit;1
792;Wrong wrong color binigay??;1
793;received wrong item..will not order again..always have issue on item.no box only cheap plastic..item differnt from picture;1
794;Noisy brakes I used to eat fast and really impress me.;1
795;Above. Buy about to go change the battery for the clock reset too old, not run. Fifty thousand additional cost little. To buy cheap but finally rolls are available where. =]];1
796;Another shirt orders ... smpai other clothes .. ??;1
797;Request a blue hb sent medusa all, no recommend;1
798;It's a very tiny Each sign is very small, about 2-3 herself.;1
799;Too small for a free size;1
800;Buangettt disappointing. G again deh blnj d sni;1
801;Sir / maam good morning ... I really like those uncovered behind the watch ???;1
802;Product quality standards. The price of the standard product. Free standard shipping. The product quality is not good. The products do not original.;1
803;The products do not original. The product quality is not good.;1
804;Ga corresponding large-size images sngat pdahal mnta m d chat ktanya okay no size and color of his m her sgede not know Gaban;1
805;Port usb unusable;1
806;mesen 1 fish sma balloon 10 packs open package there's only fish doang .balon ny ga da confirmation balloon .ga originals. nyaa .dg order again I mean da ga stuff in the locker dan.bisa disisipin in orderan I reply to 2 times ny .Yes fitting time dateng tetep his mace .ganti .kecewa;1
807;Sangat2 ??disappointing .... why can not yet booked maroon color. Message 5 pieces 3 pieces only, but it can be. Shipping is a bit slow. Refund for 2 pieces up to now there is no follow-up or response from the seller ...;1
808;Orders order to free size 4 L 2 of L4 free size 2 or texture.;1
809;Some of the floor a little tired Just fixed the price Pretty good overall condition;1
810;Its color is paler than that in the photo;1
811;The fan is not working just aja flame lights, already hubungin ngasih but not in response;1
812;Thin material nrawang continue using that dirty clothes no stain so quite a lot;1
813;The product quality is not good.;1
814;Bhannny g corresponding SMA thin bgt price ...;1
815;Try it without foam The smell was not fully used. Genuine silk ignorance I know this is not generally buy from the store does not take money I have left.;1
816;Damaged / Defective item Damaged / Defective item Damaged / Defective item Poor quality Poor packaging Poor packaging;1
817;Her Print'an Rada dirty sticky persist also in the top;1
818;Her camphor not sent;1
819;STOCK ready tiba2 being sent the wrong, asked returns outside shopee and in tuker, but goods ga sampe2, bilangnya been sent, and tiba2 after a few days in kabarin STOCK yes stayed one broken even then, umm taste one again, hadeuh ????;1
820;No lock i would be hanging bowl ..;1
821;Which send even papaya not bengkuang??;1
822;Good product quality is not my message data cable charger for iphone android advent ssngat not recommend;1
823;Speed ??of delivery Poor. The wrong color;1
824;Hopefully no more ngalami anything like me, may Allah sincere change more than this. Aamiin;1
825;Kualiti?? may hote ... tu ..;1
826;The product quality is not good;1
827;Very poor customer service from the seller and very rude... Don't even noe how to reply msg...;1
828;Goods not correspond tmpredglasnya n too big to crack;1
829;Good product quality. The original product.;1
830;The box arrive in good condition, dented sikit biasala but it was wrapped nicely.. BUT HOW COME GOT COCKROACH stuck in the middle of the box..luckily nampak and I threw that one box away..anyhow, the quality of the product is good..;1
831;Slim pants are very thin fabric not hug 40k as at introduction .... Buy baby shop send 8kg was 9 wearing o .... swarming;1
832;Salted meat Salty many other other other other other other other other other other other. Fish appreciated Like salted mackerel in oil for food preservation. It is not a fish That's less salty I regret very disappointed;1
833;Very poor product quality;1
834;Bad seller. Simply send different product from what i order. Try to convince me that this is the same thing but with new packing. Liar;1
835;Unsatisfied;1
836;Goods are not up;1
837;Too thin i tshirt;1
838;May defect is the handle grip.;1
839;0 of services from merchants terrible.;1
840;SO DIFFERENT AT THE SAME PHOTO, SEVERE disappointment SIH, kusem color, paint messy stitching ga rapii;1
841;The first order size 29 fit even a little too big, that order is far too small this time 29 ??;1
842;not function with samsung s7.. garbage product;1
843;Product quality is very poor Packing Product very poorly Shop serves very poor It is not worth the money you should stay away from the shop is a sales type no competition for deliberately shipper missing disc brushes but o bother sending cover you want returns but because o the travel time should cease to;1
844;Ask questions nor reply to something really bad is not the same Austrian guest also said that buyers are not embarrassed to pick up hungry I had to pick up finished to see your family sent a bad lot completely different face to say that the buyer is the Austrian-off Very, very bad to burst;1
845;It is yellow and smelly rotten to send anything. Do not do this again;1
846;Product defects, silvered missing;1
847;Casan disappointed hp d is faulty can not wear;1
848;Up to a broken state;1
849;The product quality is not good.;1
850;Pack my box was badly dented goods are distorted.;1
851;Still 25 more items that have not been kekirim. Ga Hadeuh no policy at all but already send proof. Buy first secure everything fits both ancur severe mouth. Very disappointed. I put everything UDH sent lg p whereas 25 items sent;1
852;Really disappointed send damaged goods d ... d check first gk kalu siiihh loss gini his way ... that Ko dong that sells ...  Where pesenan ... kacowwww niiih person who sells gk mandate ...;1
853;I didn't receive the item..ringbung dumating Wrong item received;1
854;Barangxa nice, tp not satisfied with pelayann;1
855;Message and pay for the folio size but who came a4. Want to ask for compensation but there must bear its own postage ~~~;1
856;Product delivery is too old, was opened sealing, packaging and package torn sketchy.;1
857;Whereas late deliveries often buy and cut no previous problems, lack of communication with the buyer so the buyer morbidly know the status of the product.;1
858;Shop wrong product delivery;1
859;New period pulled directly dislodged kept apart bolt -_- Though guns drawn mentok;1
860;Bag rats were still assigned to guests. Djdjdjjfjxfjdjjdjdjdkdkd;1
861;Low quality.;1
862;I still did not receive weighting machine, I buy in day 29/10/2019 , pls check it. Thank�;1
863;Bagussssss sihhhhhh cummmaaaaaaa pesenan sayaaaaa kuraaaaang satuuuu ,,, mace liability ????? It has the mbakkkk;1
864;It�s my second time purchasing this but this time it�s not as fresh as the first time. It took J&T two weeks plus to deliver my parcel. I know it�s out of seller�s control but it would have been helpful for them to check with the courier company instead of keeping me waiting.;1
865;j & t sucks;1
866;Does not receive a voucher.;1
867;improper garbage goods purchased, then buy waste !!!!;1
868;Captain America was my order but came bumblebee. Alas speed yet shipping. Sayaaaaaaaangggggggggggggg;1
869;purchasing 3 sent 2 + envelope refund previously no confirmation to me. should be communicated if the goods were not there. ask for compensation or refund orders, not decide scr unilaterally without any communication with the buyer. please further enhanced.;1
870;Moon maap there who can help answer why not fitting try nga average color so well, the use of already tebel2 washed his morning jg fitting doang just water, one of her where ya ampyunn ..;1
871;Accessible mother. Wrapped row is not good.;1
872;BANDO DI YOU BUY 40 30 ... VGUIJBVDRR678IKMNVVXAE NBJIYTREESVNKPO98654EDF HBUOO875EWWSVBHJKKLM KLKBVFE567IJNNVDSWE4UIO NNJUYTRDCVVBJIIUYTFJJIK JJOI76REDDCVNKLOOOIUUTTG;1
873;Booked brown black ma That comes navy or laser;1
874;Plastic block is broken, there is a block of plastic burning;1
875;good product but service very late;1
876;Her interest in the dislodged mba;1
877;There kegunting really love when I love the color;1
878;They sent me incorrect items.�;1
879;Item shipped immediately. But not really satisfy on the item.�;1
880;Bad service from seller. Not recomended at all. Order 19 March. Seller update tracking no bgtau da ship out in the 28th but check item x wujud..rupanya new April 5th responsible pos.Seller x and x text sya nak reply. April 8th Day sya ni sya sya but yet receive BRG auto receive shoppe;1
881;One product;1
882;The material is very thin and long delivery ... Must be charged recently sent ...;1
883;Order  2 set,but 1 set not working  sad......;1
884;Already written angelic maroon 2 But one is not angelic ???? Kak ya examined again the next time ??????????????;1
885;Hour disappointed at this one. Her minutes saggy behind to take down adherents. Her Seller ga d d cht longer response. But another one of its okay to order cuman that this one aja;1
886;Tiny fruit butter, at mag to the damaged and dozens of fruit rot off, not exactly butter wax. Hix! Cheap but quality without the buyer actually cost money. Next time buy butter is never here anymore. :(;1
887;Damaged / Defective item Well-packaged Item shipped immediately;1
888;This wan not received;1
889;Very poor product quality sent me defact item;1
890;The fabric was thin ah nya..manipis;1
891;LACK YUNG YUNG NO ORDER MY BAG. THE SELLER TO CHAT WITH ME BEFORE THAT ISHIP check'RE NOT FIRST chineck. OVER THE LENGTH PA ISHIP!;1
892;Why is not this item mam;1
893;Material feels uncomfortable, like a swimsuit texture. Said to return, the seller said to me 20 volume discount next time! Said that goods can be transferred or sold to others who do a favor! Come on - I do not want to buy back up! Moreover, the material is so bad I was ashamed to give it away!;1
894;Packing currency, only the black plastic bag outside and inside shipping documents what type vuat when his hands are torn inside and scratched many dishes;1
895;Misdirected, asking that 1.5 SDH confirmation sent instead replace items that 1.25;1
896;Message what color what color dateng;1
897;inappropriate goods;1
898;The color does not match that in jembreng;1
899;why most of his goods stale and soggy ya? What is this long products;1
900;Wrote in a note mint green color blue No. 20 which dtg Some broad cloth There were stains like old stock Fiber abrasive cloth It's not only emboss patterned cotton   The product quality is not good. Less good seller response.;1
901;She smelled almost like the original does, disappointed that indian aja;1
902;Wanting those three items was missing! I'm really disappointed in our shop as a seller you do not magrespond ???? long time to come! Eldest received to :(;1
903;The best speed to low battery ??;1
904;Took a glass lid beside me why. I know that falling apart Rick MacLean took it into his behalf. Met with the same durable. It's hard to hide the slot. Time to put off difficult. Cover the lamb to water or power. supply to be removed. To conclude, it is a very bad case.;1
905;Do not believe her shop org fraudsters sent her JLS JLS one says 3x udh d check carefully wrote taik super duper disappointed when mah if he jjr g komen BKL I JLK;1
906;kecewaaaaaaaa bangetttt ???????????? black wrna message that came difference not sukaaaaaaaaaa gambarrrrr misplaced .. sis, I klo bought also ask first yaa ...;1
907;response time and product sellers who dikirimnan wrong when pesennya XXL size XXXL want dituker sent a long response tp;1
908;Tgnya rupture;1
909;The products are not shipped harm;1
910;Loose stitches, poor product quality.;1
911;I've often bought here already 3x, is detrimental to the 4 tp this time the material is ugly, coarse, such as materials that cheap, whereas the previous 3 good, red color jg dull ga like images, such as color had faded, I bought For gifts tp jd krn cancel poor quality, this product does not match the price;1
912;Speed ??of delivery is very poor. Terrible service from the store.;1
913;Goods already landed safely ......   The pack is very neat, passable express delivery, the seller is very friendly feedback.   Thank you .....;1
914;Thin material, bad sablonan not have to make prices kirain 30rb mah 200rb so nice because HRG initially 200rb an ... haduuh .. paraaah;1
915;free purchase comes broken, sht;1
916;Wrong item received;1
917;Glasses askew -___-;1
918;Packaging a long time and the seller did not want to answer chat from buyers despite its status online. If the need is urgent, I suggest you do not message here.;1
919;Will not order again;1
920;No reply from seller Dameng item worth less 228php more mhal ung nwala in their naiship Worst experience in Shoppee If the item i really sna lng ininform the buyer and LoKiTaNeL sna ung worth exactly the product that nwala super dISAPPOINTED Lng nka ?? the naiship;1
921;Color misplaced in the photo. The size should be written jgn fit to L because really small, just write S. The material is not good, not the sad kepake. Lg long process ..;1
922;bad???? when I see this i think it�s the something cat little but its catnot use. That thing is cannot absorb water( litter) Then my hamster is going to eat that thing I don�t know whether this ting can eat or not. I already ask about the people isn�t cat litter but he or she reply me something about.;1
923;Poor product quality The carry-on bag without me If the price is not very wide as 100 billion baht is also considering introducing it. Poor quality of goods did not know how to charge it. The initial service was not impressed by the replacement or not.;1
924;Brangy gda;1
925;Package delivery is poor, slow, very slow response did not answer the question. At first, said today delivered today to wait for several days by this request.;1
926;Suru refund money Many ask again deceiver;1
927;Dirt, thin.;1
928;Delivery time below expectation;1
929;K prestigious business Includes 20 pieces of masking pins Done at Post-10 mask (a mask 2 pieces) That a higher sale price hunting shop available sales lot Shop owner blamed the entire web Not to mention collecting all told with cream but the ship rolls have;1
930;Damaged / defective item please do sis some way;1
931;Already torn new ?? in use;1
932;Total not to order;1
933;No change for one more week. Already d take it as directed;1
934;UDH open packaging, disappointment;1
935;He said there is not free earphone eh tuh d chat byampe g bls ??;1
936;It's just one right pants pesennya two .Its 3 engga epidemic there is absence of which 4 taun;1
937;None of those mobile bracket package!;1
938;Where ya where, how the product is yet to come how I love the value. Already a week more products yet to come, I chat admin says he has to, but I do not feel that stuff Nerima. Please yaa i suda pay. This fraud old name .. delivery also very slow. Please reply!;1
939;Austria as used before. Hats have colored hills. Sir always dirty;1
940;Speed ??of delivery is the seller is not good either Order Response 3 weeks g dikirim2. In the chat no response.;1
941;Her hideous material, thin skin perspiration cave just look, not recommended buildup;1
942;Wrongly sent by seller..frozen spiderman and ordered the cars q pinadala..ibang design also sent two compartment ung while q each ordered three po un..ang nasty item..madaling break ..;1
943;Nyesel buy that expensive, which tell which hrga 10 thousand all when sya buy that hrga 14900 1 TPI which dtang who hrga 10 thousand semua??;1
944;Last time proberos packaging Now only simple plastic and not enough snap ring Quality also unknow Very poor service;1
945;I have no narecv !!!!;1
946;The pan arrived with a dent in it. It should have been wrapped better for shipping. Disappointed. Other items arrived in good condition.;1
947;Really old nyampenya;1
948;wrong color and pattern noted when buying Very not worth the money;1
949;Each group has broken, cracks Although not affect the use However, it is very disappointing;1
950;No fault of J & T broke why the item. Kasi di seller puts on thick n bubblewrap aun breaks ..;1
951;If there are no items that are requested, please let through chat buyers, so buyers are not disappointed and surprised to receive the goods that did not correspond to that requested;1
952;Order 11/2/2020 until now still not receive.. I dont know where my item go..;1
953;Wrong item received Rude seller Damaged packaging Will not order again;1
954;Bad bad bad delivery speed of delivery speed value CP bad bad bad delivery speed of delivery speed poor quality goods CP value of the poor quality of goods shipped speed bad deceive consumers;1
955;Poor quality goods head burned charger;1
956;Item ok je appropriate (enough qt) but delivery is too slow;1
957;Bit disappointed. Was expecting 3-in-1 bottle cleaner so I set and I took it on my offer when you order me. I received standard bottle cleaner .. Yung no sponge. hayy. What happened?!;1
958;Buy double Jacuzzi and jeans but pants k to shape as shown, different from the shape and fabric, hot form k standard, different substrates clearly see every market and every order others how always, and eye cream, then k clear how , the first month k refunding, subject to severance, the long message, the tail is clearly k music, photography double jacuzzi;1
959;disappointed select the same blue color red came the same green purple;1
960;Strongly recommended. Poor quality. The pack is just neat, the price and the goods are too cheap. I buy auto focus and the camera can not hot. I have video of the opening of the goods to the installation on the repairmen. I just tanya2 WA 081 226 111 251;1
961; Wrong item received, seller won't respond after receiving the payment. Instead of short sleeves, she shipped flared sleeves. Waited for a week but she seen-zoned my pms.��Product not as advertised.;1
962;Ga order;1
963;Very poor service by seller;1
964;Not original. Waste of time and money, Oem lang po yung item. I got my original lightning to usb cable (2m) bought from mac. You can see the difference between OEM and Original. That's why sguro mura lang siya kasi nga hindi original. Too bad for me to trust. But by the way seller is mabait naman. ;1
965;G ADA goods, G no change MONEY, bilangnya IN WHICH threaded CHANGE BUT NOT THERE goods, pesennya screw 4, which all size 4, which came just screw doang 4;1
966;Delivery time is very slow very slow delivery time;1
967;Lipstick, y gag bangetttt;1
968;Mistaken delivery form, the wrong color;1
969;Will not order again Seller not responsive Poor quality Damaged / Defective item;1
970;The long wait is not much Do not expect a product that is very cheap. But I do not think this is a quality product. Line has not done yet.;1
971;Brooch pin broken ????;1
972;Ga delivered the goods. I consider the price 14ribu this data cable as your debt to me. You do not pay for in the world, my bill in the next.;1
973;Very bad;1
974;TWO WORD: NEVER AGAIN! SO DISAPPOINTED IN ALL THE ITEMS RECEIVED WRONG ITEMS AND WRONG COLORS! TO IMAGINE THIS WAS A RECOMMENDATION FROM A FRIEND THAT BOUGHT DRESS FROM HERE!;1
975;Shipping is not appropriate orders.;1
976;WARNING for other buyers. Do not buy a product with this seller. Strong fool .. start another when we order him another post ... sending a top that lights the night market selling RM1 kat je .. he ad exchange time we've made a payment .. if we cancel the order he pusing2 story .. hati2 is crowded I'm exposed ..;1
977;Speed ??of delivery is very poor. Terrible value Poor product quality;1
978;Hamnya RSK 1;1
979;No one was disappointed bang gk;1
980;Messages Sent blue green ...;1
981;Bahannyaa ugly as reply expected ga;1
982;Do not buy this one.Beads are insufficient. Painting dhil not be lacking beads. Waste. Ought sinupply beads e area the size of containers. A total waste of time and money! !;1
983;ORDER NO DIKIRIM.KKKKKKKKKKKKKKKKKEEEEEECCCCCCEEEEEEEEWWWWWWAAAAAAA BBBBNNNNGGGTTTTT;1
984;Hindi naman glow in the dark ang pnadala.... Wrong item received Wrong item received Wrong item received Wrong item received;1
985;a waste of money. not working.;1
986;Nda fit the image;1
987; The product quality is not good, not berfunsi Altogether;1
988;Return on the description for age 2-14. My daughter is 6 years old and she complaint the size is too small and her ears feel pain when waring. Dissapointed.;1
989;Brng discrepant with wrna antecedent message;1
990;NOT RESPONDING ON MY CONCERNS ! Luck u, shopee click order received. Can't fxking refund my money. I ordered 7 pcs X-pression hair extension. You let me chose between purple & black w/ brown highlights. I chose the black with brown highlights because my hair is black but I received the purple! Bad;1
991;Requested that the lights do not even shipped with all the lights, huh. It's been a long wait, the goods do not conform.;1
992;Shop N that shipments from abroad. It is understood that the internal wait very long if that was shipped overseas. I chose to go elsewhere;1
993;The products do not original. The product price is not good. Speed ??of delivery is good. The response is not good sellers. Item Not Available in Pictures;1
994;Ung wrong color given by seller??;1
995;Light only one day, good weather, but he did not charge into electricity. Chinese products very worried about buying. Four are so bright only for one night. ;1
996;Failed to activate, asked help from seller but seller no reply. Already release money for seller, haiz....;1
997;Produkk good price;1
998;The item is okay but the seller loves to send incomplete order.�The item is okay but the seller loves to send incomplete order.�The item is okay but the seller loves to send incomplete order.�The item is okay but the seller loves to send incomplete order.�The item is okay but the seller loves to sen;1
999;Already up and broke, but his affection g can be replaced and consequently g kepake, and mubajir deh kebuang once wrote, hopefully in the future it can be dinjadikan learning for packing its thick warp his palace yaa mb say, not on his outside because the terbentur2 his palace for sure;1
1000;The products do not original. Speed ??of delivery is good. The response is not good sellers.;1
